674	1653	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
84	1075	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
84	1301	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1075	1301	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
148	1077	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
148	1200	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1077	1200	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
982	1089	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
100	1631	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
176	1449	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
163	1253	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
163	1376	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1253	1376	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
979	1478	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
979	1772	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
979	1798	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1478	1772	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1478	1798	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1772	1798	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
322	1810	0.0	4.0	4.0	8.0	4.0	0.0	0.0	16.0	40.0	76.0
685	1248	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
42	1307	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
156	1654	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
744	1746	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
744	1999	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
1746	1999	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
191	1201	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
728	1339	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
957	1094	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
491	1497	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
491	1835	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1497	1835	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
741	1936	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
785	1732	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
363	1046	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
838	1097	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
838	1123	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1097	1123	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
763	1269	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
763	1459	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
1269	1459	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
490	1212	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
830	1530	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
830	1649	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1530	1649	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
687	1257	0.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	116.0
649	1076	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
649	1255	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
649	1287	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1076	1255	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
1076	1287	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1255	1287	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
79	1755	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
613	1254	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
466	1529	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
171	1309	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
171	1951	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1309	1951	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
675	1807	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
257	1362	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
257	1963	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1362	1963	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
409	1766	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
473	1613	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
109	1208	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
109	1563	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1208	1563	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
357	1148	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
357	1815	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1148	1815	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
340	1055	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
340	1923	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
1055	1923	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
831	1767	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
93	1582	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
93	1618	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1582	1618	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
701	1422	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
261	1311	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
398	1209	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
398	1560	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1209	1560	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
133	1244	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
133	1390	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
133	1590	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1244	1390	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1244	1590	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1390	1590	24.0	4.0	4.0	8.0	4.0	0.0	0.0	16.0	40.0	100.0
896	1939	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
880	1729	0.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	92.0
737	1696	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
452	1199	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
452	1329	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1199	1329	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
362	1207	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
362	1491	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1207	1491	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
631	1500	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
631	1657	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1500	1657	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
70	1477	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
573	1712	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
233	1706	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
233	1922	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1706	1922	24.0	4.0	4.0	8.0	4.0	0.0	0.0	16.0	40.0	100.0
663	1714	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
318	1318	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
458	1996	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
890	1014	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
890	1252	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1014	1252	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
83	1665	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
818	1917	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
903	1369	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
734	1106	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
702	1053	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
702	1877	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1053	1877	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
250	1119	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
250	1266	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
1119	1266	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
73	1192	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
416	1001	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
784	1718	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
783	1037	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
783	1943	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1037	1943	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
234	1962	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
234	1964	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
1962	1964	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
48	1073	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
48	1604	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
48	1916	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1073	1604	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1073	1916	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1604	1916	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
658	1932	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
658	1961	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1932	1961	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
499	1276	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
499	1829	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1276	1829	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
210	1366	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
624	1391	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
762	1154	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
218	1251	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
218	1263	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
218	1505	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1251	1263	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1251	1505	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
1263	1505	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
523	1246	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
481	1647	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
134	1045	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
800	1324	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
739	1186	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
739	1281	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
1186	1281	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
683	1710	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
683	1814	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1710	1814	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
170	1765	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
634	1345	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
634	1463	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
1345	1463	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
178	1470	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
227	1452	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
492	1175	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
717	1066	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
771	1128	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
771	1426	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
771	1938	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1128	1426	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1128	1938	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1426	1938	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
150	1564	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
150	1926	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1564	1926	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
456	1980	24.0	4.0	4.0	8.0	4.0	0.0	0.0	16.0	40.0	100.0
217	1041	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
69	1099	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
69	1226	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1099	1226	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
793	1561	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
793	1856	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1561	1856	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
779	1259	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
779	1801	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1259	1801	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1357	1747	24.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	40.0
237	1472	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
635	1236	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
272	1825	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
348	1394	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
304	1602	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
983	1213	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
983	1909	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1213	1909	0.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	92.0
303	1904	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
809	1411	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
559	1388	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
820	1050	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
820	1085	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1050	1085	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
378	1316	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
378	1327	0.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	116.0
1316	1327	0.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	116.0
497	1930	0.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	116.0
832	1247	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
472	1290	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
563	1040	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
637	1521	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
755	1203	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
755	1225	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1203	1225	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
527	1739	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
611	1284	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
89	1757	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
906	1628	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
768	1289	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
768	1334	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
768	1600	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1289	1334	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1289	1600	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1334	1600	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
194	1162	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
194	1731	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1162	1731	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
373	1979	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
469	1598	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
106	1108	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
839	1860	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
846	1410	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
846	1887	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1410	1887	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
345	1338	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
345	1455	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1338	1455	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
128	1088	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
286	1059	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
940	1305	0.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	116.0
940	1553	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
940	1734	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1305	1553	0.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	116.0
1305	1734	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
1553	1734	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
279	1285	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
816	1150	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
934	1966	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
841	1535	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
992	1578	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
863	1702	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
168	1615	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
112	1868	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
900	1577	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
900	1873	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
900	1906	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1577	1873	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1577	1906	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1873	1906	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
526	1579	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
230	1441	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
230	1575	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
230	1919	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1441	1575	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
1441	1919	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
1575	1919	24.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	140.0
562	1111	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
562	1429	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
1111	1429	32.0	4.0	4.0	8.0	4.0	40.0	0.0	16.0	40.0	148.0
161	1191	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
474	1333	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
474	1743	0.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	132.0
1333	1743	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
477	1068	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
614	1086	32.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	164.0
507	1302	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
507	1752	24.0	4.0	4.0	8.0	4.0	40.0	16.0	16.0	40.0	156.0
507	1812	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1302	1752	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1302	1812	24.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	116.0
1752	1812	0.0	4.0	4.0	8.0	4.0	0.0	16.0	16.0	40.0	92.0
